Timestamp (UTC),co,no2,o3,pm10,pm25,so2
2024-01-08T14:30:00Z,1482.07,6.89,21.87,60.63,74.69,4.0
2024-01-08T14:45:00Z,1034.67,33.72,22.49,72.54,53.35,16.63
2024-01-08T15:00:00Z,1093.0,25.47,16.96,124.27,74.28,2.77
2024-01-08T15:15:00Z,1384.83,30.03,27.16,72.92,58.17,5.88
2024-01-08T15:30:00Z,1231.82,14.5,4.77,91.32,20.0,25.16
2024-01-08T15:45:00Z,1302.11,26.41,18.18,84.12,28.44,26.14
2024-01-08T16:00:00Z,1862.89,21.24,7.89,75.12,25.75,17.19
2024-01-08T16:15:00Z,1427.53,49.6,15.56,126.65,42.28,9.72
2024-01-08T16:30:00Z,1012.58,19.72,7.02,200.9,21.15,18.93
2024-01-08T16:45:00Z,1275.85,22.97,0.0,101.13,20.0,15.01
2024-01-08T17:00:00Z,1162.93,18.73,0.0,62.5,60.83,6.46
2024-01-08T17:15:00Z,1087.01,0.03,25.42,187.61,57.72,0.0
2024-01-08T17:30:00Z,1458.19,28.7,18.64,64.61,94.26,13.05
2024-01-08T17:45:00Z,1358.25,10.45,34.76,174.78,52.16,7.13
2024-01-08T18:00:00Z,1243.33,51.48,8.58,165.76,72.24,7.78
2024-01-08T18:15:00Z,1385.43,52.03,17.3,112.15,68.15,0.0
2024-01-08T18:30:00Z,1119.65,28.68,30.41,158.02,20.0,7.82
2024-01-08T18:45:00Z,1149.72,8.25,23.53,119.05,61.02,5.35
2024-01-08T19:00:00Z,1592.47,32.82,32.15,127.93,70.54,3.2
2024-01-08T19:15:00Z,1513.28,47.3,15.48,78.75,20.0,26.49
2024-01-08T19:30:00Z,1716.89,57.75,12.08,44.75,26.17,0.0
2024-01-08T19:45:00Z,937.41,42.41,14.45,85.42,82.38,12.47
2024-01-08T20:00:00Z,1702.9,45.37,7.11,30.0,20.0,6.1
2024-01-08T20:15:00Z,1303.06,47.94,24.81,82.54,54.35,15.42
2024-01-08T20:30:00Z,1208.2,57.5,12.35,171.14,38.84,11.5
2024-01-08T20:45:00Z,1277.72,26.49,0.0,211.33,40.15,7.46
2024-01-08T21:00:00Z,1454.23,9.13,17.25,130.09,45.66,14.75
2024-01-08T21:15:00Z,1412.82,54.4,17.47,91.95,27.54,0.0
2024-01-08T21:30:00Z,1452.49,44.65,1.97,64.21,40.26,20.15
2024-01-08T21:45:00Z,1112.45,16.69,19.49,121.26,31.13,4.95
2024-01-08T22:00:00Z,1486.99,34.43,12.81,75.31,81.45,29.96
2024-01-08T22:15:00Z,1144.18,16.58,33.57,115.56,100.29,3.53
2024-01-08T22:30:00Z,832.88,23.79,16.07,151.5,20.0,10.8
2024-01-08T22:45:00Z,1678.95,32.44,8.86,136.08,39.47,6.23
2024-01-08T23:00:00Z,1256.6,10.16,8.74,136.68,45.36,0.0
2024-01-08T23:15:00Z,1180.06,17.12,4.03,171.99,51.53,14.98
2024-01-08T23:30:00Z,1620.89,16.7,10.6,108.69,96.75,6.1
2024-01-08T23:45:00Z,1319.4,43.2,18.15,108.04,67.44,9.19
2024-01-09T00:00:00Z,1541.14,9.73,11.95,70.82,85.16,2.5
2024-01-09T00:15:00Z,1378.29,55.05,26.75,117.37,20.0,15.66
2024-01-09T00:30:00Z,1636.07,30.22,20.92,126.02,76.22,21.03
2024-01-09T00:45:00Z,1066.95,31.52,5.54,136.66,69.76,27.86
2024-01-09T01:00:00Z,1232.48,20.41,12.79,81.3,64.8,1.73
2024-01-09T01:15:00Z,1280.64,33.51,3.3,98.05,25.15,9.92
2024-01-09T01:30:00Z,1124.72,44.02,9.76,145.05,50.9,6.28
2024-01-09T01:45:00Z,1430.35,33.73,22.99,30.0,29.12,10.54
2024-01-09T02:00:00Z,1431.15,34.03,17.54,104.81,29.49,17.91
2024-01-09T02:15:00Z,1206.57,51.06,18.24,30.0,63.96,14.29
2024-01-09T02:30:00Z,1418.6,32.89,9.25,177.82,40.18,17.48
2024-01-09T02:45:00Z,1146.8,65.65,23.22,72.41,54.89,8.48
2024-01-09T03:00:00Z,1234.3,44.18,26.32,156.3,80.09,1.42
2024-01-09T03:15:00Z,1289.47,43.86,13.99,79.57,20.0,14.98
2024-01-09T03:30:00Z,1305.16,40.97,5.33,211.03,55.64,14.93
2024-01-09T03:45:00Z,1404.38,3.0,21.26,55.1,42.71,12.86
2024-01-09T04:00:00Z,1548.73,30.85,14.17,30.0,40.17,15.45
2024-01-09T04:15:00Z,1379.05,57.66,39.47,155.54,20.0,15.06
2024-01-09T04:30:00Z,1226.43,28.85,34.56,107.62,93.15,10.67
2024-01-09T04:45:00Z,1107.8,29.37,24.07,100.97,20.0,10.04
2024-01-09T05:00:00Z,1352.98,26.47,18.27,88.42,20.0,7.12
2024-01-09T05:15:00Z,833.91,53.04,19.79,130.25,63.17,0.0
2024-01-09T05:30:00Z,852.05,46.34,15.15,73.54,58.3,1.72
2024-01-09T05:45:00Z,1207.52,30.54,25.14,180.7,60.78,17.2
2024-01-09T06:00:00Z,1184.7,17.41,26.51,50.62,36.48,7.87
2024-01-09T06:15:00Z,1073.53,39.18,22.34,112.56,104.64,23.86
2024-01-09T06:30:00Z,971.83,39.15,5.58,112.49,20.0,13.31
2024-01-09T06:45:00Z,1114.86,25.74,14.48,181.37,20.0,13.63
2024-01-09T07:00:00Z,1080.78,14.13,18.67,62.01,78.25,7.14
2024-01-09T07:15:00Z,1581.7,19.29,23.75,191.13,46.12,14.76
2024-01-09T07:30:00Z,1182.69,27.48,14.62,148.86,63.13,17.23
2024-01-09T07:45:00Z,1305.75,68.78,36.54,226.95,62.35,8.44
2024-01-09T08:00:00Z,1309.85,35.01,10.8,235.64,59.02,14.27
2024-01-09T08:15:00Z,1093.73,46.63,9.18,120.75,20.0,11.42
2024-01-09T08:30:00Z,1458.38,61.43,17.58,84.2,53.6,9.14
2024-01-09T08:45:00Z,1230.54,23.04,15.03,80.39,66.46,9.9
2024-01-09T09:00:00Z,751.99,28.75,0.0,103.08,99.48,22.39
2024-01-09T09:15:00Z,1187.9,39.74,32.56,151.82,54.79,23.6
2024-01-09T09:30:00Z,1172.02,9.73,25.33,151.08,116.04,17.82
2024-01-09T09:45:00Z,1468.67,31.93,19.06,112.47,48.15,2.52
2024-01-09T10:00:00Z,1043.99,56.55,18.99,151.84,47.46,0.0
2024-01-09T10:15:00Z,1021.73,9.26,9.3,60.38,31.61,17.0
2024-01-09T10:30:00Z,1235.1,39.72,5.58,88.3,20.0,5.68
2024-01-09T10:45:00Z,1399.71,25.18,5.86,30.0,68.16,11.96
2024-01-09T11:00:00Z,1041.71,29.3,32.95,126.63,91.96,20.24
2024-01-09T11:15:00Z,1255.98,60.4,0.0,64.41,53.88,13.17
2024-01-09T11:30:00Z,1192.98,16.18,24.74,84.2,20.0,14.07
2024-01-09T11:45:00Z,1510.13,26.94,21.82,40.46,69.24,17.69
2024-01-09T12:00:00Z,1094.85,29.8,9.84,67.51,94.81,18.13
2024-01-09T12:15:00Z,1388.89,34.71,31.01,129.79,20.0,20.35
2024-01-09T12:30:00Z,1149.77,17.33,7.12,46.28,29.18,19.05
2024-01-09T12:45:00Z,955.9,24.72,12.59,90.57,75.8,9.44
2024-01-09T13:00:00Z,1448.03,30.84,26.46,129.24,88.35,0.47
2024-01-09T13:15:00Z,1335.95,35.47,13.33,30.0,32.2,16.53
2024-01-09T13:30:00Z,991.16,48.15,13.85,86.9,75.08,6.58
2024-01-09T13:45:00Z,1232.25,52.82,3.7,189.94,85.2,5.16
2024-01-09T14:00:00Z,1506.12,22.84,19.7,125.75,82.95,13.56
2024-01-09T14:15:00Z,1561.39,51.28,10.5,239.62,24.37,22.08
2024-01-09T14:30:00Z,942.27,0.0,8.72,137.3,44.3,15.54
2024-01-09T14:45:00Z,1286.99,34.06,21.6,153.5,33.44,10.88
2024-01-09T15:00:00Z,1353.52,14.53,21.81,129.22,36.82,9.76
2024-01-09T15:15:00Z,1148.01,19.66,16.68,61.12,48.08,22.14
2024-01-09T15:30:00Z,1216.89,50.05,5.08,90.56,33.04,18.48
2024-01-09T15:45:00Z,1156.32,15.16,20.39,122.98,93.58,12.36
2024-01-09T16:00:00Z,1406.27,39.9,10.35,69.78,20.0,0.07
2024-01-09T16:15:00Z,1197.22,13.22,0.0,122.55,82.02,5.0
2024-01-09T16:30:00Z,1039.64,25.55,20.58,186.06,94.52,11.59
2024-01-09T16:45:00Z,1181.97,38.6,0.0,30.0,20.26,0.62
2024-01-09T17:00:00Z,1536.61,33.64,25.08,107.6,20.0,5.46
2024-01-09T17:15:00Z,1294.17,24.04,20.15,145.81,78.02,12.52
2024-01-09T17:30:00Z,1133.34,43.73,3.71,139.86,44.74,3.38
2024-01-09T17:45:00Z,1350.38,46.09,10.48,76.4,38.21,7.62
2024-01-09T18:00:00Z,1512.26,29.77,10.88,93.89,52.13,23.36
2024-01-09T18:15:00Z,1324.22,15.94,7.8,72.24,52.14,8.61
2024-01-09T18:30:00Z,1330.98,51.01,0.0,139.33,32.44,10.54
2024-01-09T18:45:00Z,1512.75,51.24,21.26,104.43,58.42,6.08
2024-01-09T19:00:00Z,1162.68,9.37,16.35,70.54,74.93,9.5
2024-01-09T19:15:00Z,1186.42,23.82,13.57,78.72,96.84,16.35
2024-01-09T19:30:00Z,1380.13,16.82,18.35,132.57,83.09,12.98
2024-01-09T19:45:00Z,1636.15,43.02,18.74,30.0,53.35,1.14
2024-01-09T20:00:00Z,1576.84,32.47,14.05,30.0,45.91,17.99
2024-01-09T20:15:00Z,1101.62,30.05,18.17,50.58,20.0,0.0
2024-01-09T20:30:00Z,1208.52,37.31,18.77,30.0,20.0,3.62
2024-01-09T20:45:00Z,1783.85,14.2,5.35,89.08,66.38,14.99
2024-01-09T21:00:00Z,1615.5,19.92,17.53,62.82,94.92,10.56
2024-01-09T21:15:00Z,1271.17,14.84,25.95,131.51,70.02,8.68
2024-01-09T21:30:00Z,1139.49,0.07,12.4,101.12,47.2,16.93
2024-01-09T21:45:00Z,1083.79,65.04,11.86,66.23,50.6,18.86
2024-01-09T22:00:00Z,1056.52,17.04,9.14,135.33,53.52,24.51
2024-01-09T22:15:00Z,1431.63,12.11,24.05,59.96,42.07,5.84
2024-01-09T22:30:00Z,1281.95,41.9,24.61,153.17,65.4,6.13
2024-01-09T22:45:00Z,1420.16,28.32,12.64,119.76,20.0,18.11
2024-01-09T23:00:00Z,1381.65,32.17,39.99,72.42,67.95,14.57
2024-01-09T23:15:00Z,1003.16,39.1,5.13,130.79,80.15,6.48
2024-01-09T23:30:00Z,1389.71,34.26,17.92,189.7,79.93,20.16
2024-01-09T23:45:00Z,1448.55,31.27,2.84,124.4,55.86,21.34
2024-01-10T00:00:00Z,1602.13,16.21,22.38,86.1,72.62,5.01
2024-01-10T00:15:00Z,648.44,21.4,9.14,112.08,83.73,6.3
2024-01-10T00:30:00Z,1451.18,7.77,36.55,143.06,81.03,16.92
2024-01-10T00:45:00Z,1191.18,31.29,13.84,75.69,20.0,26.63
2024-01-10T01:00:00Z,1468.47,36.77,18.11,81.95,66.58,0.0
2024-01-10T01:15:00Z,1613.77,36.22,37.54,152.79,48.04,4.61
2024-01-10T01:30:00Z,1740.74,11.02,0.0,144.76,55.78,1.89
2024-01-10T01:45:00Z,1069.21,20.34,32.19,114.3,78.11,17.82
2024-01-10T02:00:00Z,1436.12,47.37,13.84,83.86,53.07,21.06
2024-01-10T02:15:00Z,1158.9,53.18,25.26,38.79,57.49,25.96
2024-01-10T02:30:00Z,1223.44,12.32,15.46,201.07,85.59,7.69
2024-01-10T02:45:00Z,1420.08,28.14,15.23,40.5,89.04,20.66
2024-01-10T03:00:00Z,1217.37,16.05,12.3,134.12,85.46,4.08
2024-01-10T03:15:00Z,1235.26,26.93,3.14,116.53,60.18,9.82
2024-01-10T03:30:00Z,1353.01,29.24,0.0,58.93,33.34,30.73
2024-01-10T03:45:00Z,1498.52,0.0,14.66,39.98,80.3,17.33
2024-01-10T04:00:00Z,1657.56,25.13,15.73,108.26,78.25,18.45
2024-01-10T04:15:00Z,1519.02,29.97,38.79,32.82,20.0,1.04
2024-01-10T04:30:00Z,1632.04,34.54,0.0,103.58,30.35,17.6
2024-01-10T04:45:00Z,1346.33,27.8,24.81,165.96,73.9,11.43
2024-01-10T05:00:00Z,1305.08,40.22,8.33,30.0,30.47,6.1
2024-01-10T05:15:00Z,1297.73,31.74,1.3,63.87,65.16,16.45
2024-01-10T05:30:00Z,1402.15,31.28,17.33,146.38,20.0,5.97
2024-01-10T05:45:00Z,1332.48,47.76,10.67,94.62,46.56,5.67
2024-01-10T06:00:00Z,1165.27,25.83,13.0,215.56,33.33,3.83
2024-01-10T06:15:00Z,1347.46,50.36,21.57,127.93,46.01,16.72
2024-01-10T06:30:00Z,937.34,0.0,18.81,61.47,50.86,2.21
2024-01-10T06:45:00Z,1431.18,13.37,9.13,118.9,20.0,2.03
2024-01-10T07:00:00Z,1143.39,11.91,0.0,116.86,42.07,20.32
2024-01-10T07:15:00Z,1283.75,1.67,6.83,41.96,87.11,8.79
2024-01-10T07:30:00Z,955.43,20.28,16.51,56.6,72.02,3.95
2024-01-10T07:45:00Z,1326.08,20.64,6.48,130.09,60.26,6.79
2024-01-10T08:00:00Z,1709.15,46.86,0.0,190.77,20.69,12.92
2024-01-10T08:15:00Z,923.48,42.79,19.97,191.75,92.57,15.58
2024-01-10T08:30:00Z,1351.39,19.41,6.13,30.0,62.45,15.4
2024-01-10T08:45:00Z,1107.42,33.14,29.35,123.45,41.25,0.0
2024-01-10T09:00:00Z,1160.5,46.69,0.0,90.66,29.37,0.0
2024-01-10T09:15:00Z,1221.37,42.26,26.58,123.75,52.06,23.25
2024-01-10T09:30:00Z,1802.57,27.59,29.73,105.85,47.96,9.72
2024-01-10T09:45:00Z,1034.64,33.36,1.48,74.25,35.61,11.23
2024-01-10T10:00:00Z,1316.09,25.25,0.0,118.33,65.54,8.27
2024-01-10T10:15:00Z,1154.38,46.53,12.46,34.75,56.73,14.4
2024-01-10T10:30:00Z,1193.89,39.11,4.76,55.82,56.8,18.41
2024-01-10T10:45:00Z,1503.97,17.15,22.97,51.36,101.02,10.77
2024-01-10T11:00:00Z,1599.49,10.12,8.95,51.08,30.47,13.33
2024-01-10T11:15:00Z,1423.31,26.59,3.04,142.51,20.0,10.1
2024-01-10T11:30:00Z,1058.19,55.16,15.56,112.17,70.04,0.0
2024-01-10T11:45:00Z,1410.25,21.25,31.76,98.21,55.3,23.68
2024-01-10T12:00:00Z,1229.82,11.61,8.07,68.16,81.29,9.98
2024-01-10T12:15:00Z,1061.09,13.04,9.96,157.24,97.23,21.37
2024-01-10T12:30:00Z,1552.67,17.52,11.82,82.34,69.67,20.43
2024-01-10T12:45:00Z,1500.68,31.77,24.47,88.1,40.44,8.6
2024-01-10T13:00:00Z,1044.9,50.98,9.82,73.5,42.66,5.76
2024-01-10T13:15:00Z,1566.68,20.36,9.97,145.75,48.4,5.03
2024-01-10T13:30:00Z,1175.28,20.73,24.64,74.09,63.05,2.88
2024-01-10T13:45:00Z,1230.44,11.91,0.02,47.98,43.25,17.89
2024-01-10T14:00:00Z,1580.84,37.52,21.58,34.44,20.0,22.3
2024-01-10T14:15:00Z,1294.39,7.47,25.71,51.57,62.04,16.74
2024-01-10T14:30:00Z,1289.63,51.79,26.53,63.7,107.48,12.61
2024-01-10T14:45:00Z,990.1,20.94,16.22,114.13,23.43,8.0
2024-01-10T15:00:00Z,1185.38,44.19,21.68,30.0,32.7,15.14
2024-01-10T15:15:00Z,1423.98,37.32,21.33,171.88,41.8,19.01
2024-01-10T15:30:00Z,1166.62,45.78,23.26,58.95,48.17,9.28
2024-01-10T15:45:00Z,1029.23,28.41,4.28,120.01,20.0,21.01
2024-01-10T16:00:00Z,1397.71,14.35,21.24,89.97,81.43,14.79
2024-01-10T16:15:00Z,1117.11,1.65,10.66,89.17,24.92,1.86
2024-01-10T16:30:00Z,1142.97,22.27,8.49,110.42,59.0,12.41
2024-01-10T16:45:00Z,1382.66,36.21,32.63,30.0,79.75,8.5
2024-01-10T17:00:00Z,1047.81,27.78,26.82,43.97,55.85,5.79
2024-01-10T17:15:00Z,1378.51,36.22,11.23,125.11,45.37,9.64
2024-01-10T17:30:00Z,1183.2,13.03,23.54,143.68,22.68,8.42
2024-01-10T17:45:00Z,1669.52,18.9,6.42,152.06,28.22,0.0
2024-01-10T18:00:00Z,1429.81,48.89,13.69,175.74,64.64,8.3
2024-01-10T18:15:00Z,1091.18,35.76,0.02,176.17,67.93,8.74
2024-01-10T18:30:00Z,1204.05,35.38,6.67,134.76,20.0,0.0
2024-01-10T18:45:00Z,1504.59,22.17,22.9,85.66,71.29,3.47
2024-01-10T19:00:00Z,1263.31,32.18,42.42,32.35,88.16,10.17
2024-01-10T19:15:00Z,1714.51,57.49,7.37,30.0,60.77,10.48
2024-01-10T19:30:00Z,1344.24,42.5,4.66,133.39,47.07,10.3
2024-01-10T19:45:00Z,1125.49,45.26,17.41,214.9,56.69,13.08
2024-01-10T20:00:00Z,1343.54,24.93,21.76,109.39,27.67,7.46
2024-01-10T20:15:00Z,1530.31,37.98,6.98,190.29,47.41,12.05
2024-01-10T20:30:00Z,1446.36,31.39,15.18,85.56,52.22,0.0
2024-01-10T20:45:00Z,1175.14,25.83,0.0,46.8,46.38,25.91
2024-01-10T21:00:00Z,1315.79,30.9,19.52,145.34,55.13,12.56
2024-01-10T21:15:00Z,1727.29,18.15,15.72,173.61,46.75,9.25
2024-01-10T21:30:00Z,1276.57,42.25,9.64,62.27,27.93,12.42
2024-01-10T21:45:00Z,1261.3,43.08,19.88,84.14,32.8,11.98
2024-01-10T22:00:00Z,846.65,33.85,12.52,95.82,68.06,10.21
2024-01-10T22:15:00Z,1417.83,33.3,24.78,144.72,32.78,22.88
2024-01-10T22:30:00Z,1379.26,33.75,14.18,133.92,43.82,9.27
2024-01-10T22:45:00Z,1133.21,34.03,13.75,88.2,90.52,0.0
2024-01-10T23:00:00Z,1033.79,44.66,7.18,100.22,20.0,15.12
2024-01-10T23:15:00Z,1698.31,6.4,42.71,62.7,82.99,17.52
2024-01-10T23:30:00Z,966.97,9.53,7.84,30.0,111.38,13.18
2024-01-10T23:45:00Z,1261.88,76.21,20.0,131.67,38.76,4.7
2024-01-11T00:00:00Z,1173.3,37.21,8.55,122.55,89.64,2.02
2024-01-11T00:15:00Z,1126.22,35.31,26.43,87.95,72.64,12.0
2024-01-11T00:30:00Z,1097.53,13.28,11.77,205.21,28.04,20.16
2024-01-11T00:45:00Z,1221.11,25.52,16.42,127.92,53.94,9.26
2024-01-11T01:00:00Z,1253.34,1.3,13.78,95.34,47.27,11.41
2024-01-11T01:15:00Z,1430.47,35.53,10.63,71.11,26.05,0.0
2024-01-11T01:30:00Z,1208.29,17.63,8.33,117.33,66.64,7.66
2024-01-11T01:45:00Z,1509.42,15.94,24.95,95.64,57.83,0.0
2024-01-11T02:00:00Z,1228.54,31.15,25.14,132.31,20.0,7.71
2024-01-11T02:15:00Z,1455.79,13.7,14.97,114.01,56.16,7.63
2024-01-11T02:30:00Z,1058.18,50.76,0.0,235.35,43.06,11.57
2024-01-11T02:45:00Z,1342.38,29.31,23.01,57.97,42.62,13.13
2024-01-11T03:00:00Z,1705.03,42.95,8.78,154.67,61.5,0.0
2024-01-11T03:15:00Z,1318.56,47.57,11.5,80.3,20.0,0.15
2024-01-11T03:30:00Z,1359.17,25.31,20.65,163.44,67.04,2.86
2024-01-11T03:45:00Z,1030.03,33.14,20.66,118.43,53.57,13.93
2024-01-11T04:00:00Z,1094.44,54.89,9.52,147.73,57.68,5.28
2024-01-11T04:15:00Z,1408.71,39.25,10.13,159.92,82.66,31.45
2024-01-11T04:30:00Z,1513.33,23.38,16.59,125.84,56.21,10.73
2024-01-11T04:45:00Z,1381.16,27.28,13.94,194.74,49.74,16.57
2024-01-11T05:00:00Z,1463.96,31.42,8.83,47.7,20.0,11.65
2024-01-11T05:15:00Z,999.62,44.08,0.0,42.23,69.84,10.86
2024-01-11T05:30:00Z,1210.96,11.6,2.84,142.12,37.19,1.25
2024-01-11T05:45:00Z,1484.92,11.75,5.75,96.17,27.11,8.97
2024-01-11T06:00:00Z,1737.75,0.0,15.16,153.67,81.64,3.48
2024-01-11T06:15:00Z,1545.62,40.84,16.08,30.0,44.93,24.51
2024-01-11T06:30:00Z,1443.25,26.45,32.54,203.25,27.29,12.95
2024-01-11T06:45:00Z,1100.53,24.34,13.69,81.34,79.26,2.45
2024-01-11T07:00:00Z,1296.45,37.84,0.45,124.2,23.62,24.51
2024-01-11T07:15:00Z,1580.12,35.77,18.78,113.55,84.38,0.74
2024-01-11T07:30:00Z,1867.95,39.94,10.28,203.91,20.0,10.29
2024-01-11T07:45:00Z,1172.24,31.53,14.0,69.86,70.46,1.46
2024-01-11T08:00:00Z,1378.93,42.96,9.08,211.65,36.9,14.02
2024-01-11T08:15:00Z,1774.87,39.13,7.3,188.77,71.25,14.39
2024-01-11T08:30:00Z,1451.56,16.84,0.0,81.97,52.32,9.85
2024-01-11T08:45:00Z,1002.27,30.44,6.43,121.61,48.59,2.87
2024-01-11T09:00:00Z,1513.97,55.56,25.93,118.02,56.11,7.07
2024-01-11T09:15:00Z,1240.85,31.44,15.13,96.42,45.21,1.64
2024-01-11T09:30:00Z,1393.95,15.91,9.51,104.25,105.36,21.59
2024-01-11T09:45:00Z,1484.23,23.94,26.24,173.38,75.29,19.72
2024-01-11T10:00:00Z,1407.62,52.72,12.05,210.75,44.13,26.1
2024-01-11T10:15:00Z,1387.73,35.27,19.93,84.79,29.73,11.83
2024-01-11T10:30:00Z,972.68,31.91,11.43,102.47,52.0,4.6
2024-01-11T10:45:00Z,1391.49,15.81,13.43,45.9,47.36,7.69
2024-01-11T11:00:00Z,1309.75,42.06,6.27,206.15,42.41,4.01
2024-01-11T11:15:00Z,1511.35,65.59,4.92,200.42,63.96,9.36
2024-01-11T11:30:00Z,1372.92,54.61,6.85,113.22,67.64,10.23
2024-01-11T11:45:00Z,1304.96,38.13,21.66,122.65,78.27,1.91
2024-01-11T12:00:00Z,1469.82,25.92,7.59,98.46,61.29,12.13
2024-01-11T12:15:00Z,1309.43,39.49,16.1,184.65,20.0,6.42
2024-01-11T12:30:00Z,1367.91,32.43,5.47,39.39,70.45,0.0
2024-01-11T12:45:00Z,1380.12,12.12,2.77,114.19,90.72,14.14
2024-01-11T13:00:00Z,1333.15,5.8,6.05,133.16,62.58,0.0
2024-01-11T13:15:00Z,1684.77,49.17,28.29,120.52,39.84,8.19
2024-01-11T13:30:00Z,1357.82,27.34,26.07,30.0,38.98,2.54
2024-01-11T13:45:00Z,1060.82,45.29,14.62,88.76,60.14,19.76
2024-01-11T14:00:00Z,996.13,0.0,12.56,136.35,67.16,3.89
2024-01-11T14:15:00Z,1281.35,21.43,1.57,73.31,20.07,11.13
2024-01-11T14:30:00Z,1036.84,31.45,10.57,131.59,111.27,20.74
2024-01-11T14:45:00Z,1377.43,41.77,32.53,109.24,57.95,0.0
2024-01-11T15:00:00Z,1395.27,41.85,16.27,159.36,84.9,9.5
2024-01-11T15:15:00Z,1209.43,34.35,18.96,70.35,62.59,27.07
2024-01-11T15:30:00Z,1360.99,16.06,19.27,160.22,20.0,11.04
2024-01-11T15:45:00Z,1607.81,8.07,11.83,120.84,39.36,4.26
2024-01-11T16:00:00Z,1282.41,67.99,0.0,116.74,42.92,9.83
2024-01-11T16:15:00Z,1179.01,43.01,6.39,188.63,66.76,1.28
2024-01-11T16:30:00Z,843.77,0.0,9.66,108.81,50.82,10.75
2024-01-11T16:45:00Z,1396.07,38.88,17.1,134.77,34.33,10.2
2024-01-11T17:00:00Z,1393.64,13.1,15.71,71.4,56.21,0.49
2024-01-11T17:15:00Z,1361.66,21.35,8.24,98.3,45.91,10.0
2024-01-11T17:30:00Z,1180.28,39.16,31.94,129.58,68.04,18.68
2024-01-11T17:45:00Z,1173.78,31.3,16.43,176.27,65.1,1.26
